place,title,time,pay,date
서울 성동구, 프렌즈아카데미 성수점,06:00~22:00,"월급2,150,000",
충남 당진시, 프렌즈아카데미 당진 수청점,시간협의,"월급2,000,000",
서울 마포구, 프렌즈아카데미 마포 상암점,시간협의,"월급2,500,000",
경기 수원시, 프렌즈아카데미 도이치오토월드점,06:00~14:00,"시급10,000",
세종 고운동, 프렌즈아카데미 세종 고운점,07:00~15:00,"시급10,000",
서울 영등포, 프렌즈아카데미 당산점,시간협의,"월급2,200,000",
인천 서구, 프렌즈아카데미 인천 청라점,17:00~23:00,"시급9,500",
인천 서구, 프렌즈아카데미 인천 청라점,14:00~20:00,"시급9,500",
광주 서구, 프렌즈아카데미 광주 매월점,시간협의,"월급2,000,000",
대구 전체, 프렌즈아카데미 대구 동성로점,시간협의,"월급2,000,000",
